img_distorted,img_num,codec,dlevel,distortion,PSNR-Y,SSIM,MS-SSIM,IW-SSIM,VMAF-neg,SSIMULACRA2,HDR-VDP-2 Q,HDR-VDP-3 Q,CVVDP,PSNR-Y mapped,SSIM mapped,MS-SSIM mapped,IW-SSIM mapped,SSIMULACRA2 mapped,VMAF-neg mapped,HDR-VDP-2 Q mapped,HDR-VDP-3 Q mapped,CVVDP mapped
PTC_00002_JPEG-1_06.png,2,2,6,1.71199625017345,39.469221,0.934433454305921,0.988806149988204,0.985334487588343,88.528613,68.99187344,48.7600074179809,9.970310237533,9.3566,1.7205138229273500,2.2768852069115600,2.0492442335933400,2.2427655664490800,1.7859544237077000,1.9732158235725700,1.8926294608354700,1.943593751087430,2.040082107860820
PTC_00002_JPEG-1_07.png,2,2,7,1.79322855150397,39.283517,0.932051923393502,0.988069504034059,0.983996375658802,88.124468,67.71907138,48.0133411394492,9.96722418733526,9.3095,1.7636204159228000,2.355390233180660,2.1625912975718400,2.4021542816124900,1.874811455849190,2.0609043646838400,2.01527889248697,2.0708142677481100,2.1914291619876700
PTC_00002_JPEG-1_08.png,2,2,8,1.89286069251912,39.049924,0.928755212879269,0.987231515248172,0.982706297319227,87.686784,66.2577685,47.2037042446024,9.96407914525837,9.2591,1.818285343779260,2.463837959507120,2.2902200879989200,2.55314232445211,1.9764979933915700,2.154988568509260,2.1542161399782900,2.1961139849134000,2.353528107706900
PTC_00002_JPEG-1_09.png,2,2,9,1.91078116233969,38.996685,0.928048619460587,0.987078381171845,0.982491202882528,87.605169,66.03820654,47.1068349277924,9.96364124366475,9.2513,1.8308125600207600,2.48704890075268,2.3134001384871000,2.578078205943270,1.991747200618420,2.1724355723143500,2.1712602437923100,2.2132418858694800,2.3786278594188600
PTC_00002_JPEG-1_10.png,2,2,10,1.98994814728947,38.817409,0.924999328914109,0.986306426269,0.981095048589894,87.256432,64.78036306,47.2899012820062,9.96019652746759,9.2039,1.873181481711220,2.587086317905310,2.4296143087620600,2.738386287328530,2.0789662131206200,2.2466564224260000,2.139125977538230,2.345492517783350,2.5312286808836900
PTC_00002_JPEG-2000_01.png,2,3,1,0.536924004010141,45.493799,0.979830541004616,0.99704896140737,0.996586325225148,94.035341,87.15274893,59.49914434748,9.99426119043603,9.7975,0.5173637688195040,0.7428466352207440,0.6645122420573030,0.7128575469322540,0.4734864696582550,0.655192346766056,0.6413975528583340,0.6775736470914830,0.6325471213429350
PTC_00002_JPEG-2000_02.png,2,3,2,1.2995109906317,43.29205,0.96704491096186,0.994554134517788,0.992918335958603,92.646988,81.5568899,54.3374536329722,9.98722677175892,9.6118,0.9086213509363500,1.1843721759068700,1.1149964091151300,1.2652858989551000,0.8899911067919380,1.0185340792299900,1.1313618860658700,1.1317366938422200,1.222874318603710
PTC_00002_JPEG-2000_03.png,2,3,3,1.7059889361643,42.407515,0.960257520408336,0.993063091776644,0.990459841700284,91.716348,78.50800638,52.5981389878897,9.98230715334441,9.498,1.08276470855581,1.4150197899763600,1.3678914508954000,1.5993762006175300,1.1112406048734000,1.2467435162697400,1.3408389788196000,1.3946568786932200,1.586628356032370
PTC_00002_JPEG-2000_04.png,2,3,4,2.08695474565017,41.662624,0.953645770964327,0.991513098646748,0.987827925247954,90.801941,75.52474646,51.0959992235847,9.97690568555728,9.3911,1.2361521475184600,1.6378048649184600,1.6219371047347200,1.9370788364756100,1.3250141576880600,1.4626151692057300,1.5416005567514500,1.654451676896500,1.929313232456210
PTC_00002_JPEG-2000_05.png,2,3,5,2.39604535154695,41.066312,0.947743223016975,0.990030337861868,0.985242585191245,89.919239,72.69144369,50.3318168404084,9.97136126780183,9.2929,1.3631448461254200,1.8353469454202200,1.8582564024735600,2.2538090605218000,1.5260071405118200,1.6647584607310000,1.6511089586251500,1.8991946927580100,2.244802506960620
PTC_00002_JPEG-2000_06.png,2,3,6,2.62344333573893,40.655627,0.943283005322201,0.988867671702477,0.983146198938156,89.168669,70.55595239,49.5252949821213,9.9665338924702,9.2203,1.4526925719178400,1.9838733270843700,2.039726451055730,2.5019367876435800,1.6763727130086200,1.832615164793590,1.7722565911470100,2.098672834313960,2.4784164099825800
PTC_00002_JPEG-2000_07.png,2,3,7,2.78818549187997,40.368362,0.939993010472584,0.987951692476099,0.981516025239396,88.528472,68.86852498,48.1950476777565,9.96286044654428,9.1667,1.516313082056650,2.0930552206898600,2.1806164698215800,2.6903242800246000,1.7945777964633300,1.9732465588932400,1.9849516758269300,2.2435991592487100,2.651074141314410
PTC_00002_JPEG-2000_08.png,2,3,8,2.94433641315491,40.094279,0.936764807451173,0.987019337176089,0.979885917853789,87.967132,67.26942983,47.854153614438,9.95915025863548,9.1162,1.5777541886041600,2.199896314833240,2.322326267458030,2.8751818563500400,1.9061370013343500,2.0948277870195900,2.0421034171997800,2.3848377913433400,2.813877897765260
PTC_00002_JPEG-2000_09.png,2,3,9,3.05023793969496,39.90274,0.934173024581546,0.986378890330863,0.978662117946601,87.533073,66.25979681,47.4390834597736,9.95642664334596,9.0784,1.621113976171770,2.285476877540910,2.4187493168896200,3.011858302303070,1.9763570864861200,2.187823048918830,2.113178205031190,2.4856020631914700,2.935818163042240
PTC_00002_JPEG-2000_10.png,2,3,10,3.16276338839493,39.694081,0.93161394065122,0.985637218285469,0.977246747163681,86.89214,64.89017548,47.3347511053999,9.95293267982834,9.0359,1.6687397791436200,2.3698128553879100,2.5295379671899000,3.1678594337464000,2.071361260460280,2.3236378661276400,2.131302607920080,2.6116165197531400,3.072997543344370
PTC_00002_JPEG-XL_01.png,2,4,1,0.0373412731745473,47.090595,0.986726451151222,0.998333577912337,0.998278606535843,94.631901,88.28963404,60.7414083422524,9.99764795195699,9.9299,0.2784981479891890,0.49918140476301500,0.4100668075406170,0.4161074362111540,0.38641175389660300,0.4860114470442240,0.5499828641238210,0.38246128595345000,0.21598439359630700
PTC_00002_JPEG-XL_02.png,2,4,2,0.401831137208077,43.832269,0.972370926181973,0.996000591045214,0.995487234696461,93.006903,81.75240012,54.593314461645,9.9928210328721,9.7962,0.8067961456599250,1.0017327403246700,0.8590576874771490,0.8878046153058360,0.8756911930562340,0.9274131706933330,1.102547015872010,0.7821729971300830,0.6366606521523680
PTC_00002_JPEG-XL_03.png,2,4,3,1.12003491471111,41.759905,0.957109024914548,0.993115480432529,0.991559909500001,91.093541,75.27755401,50.3059302309224,9.98543827566386,9.6145,1.21578381368761,1.5213227998119300,1.359160014326520,1.4524904736072600,1.3426236502199800,1.3945550864393100,1.6549077747145900,1.2309348651084900,1.2142593043097400
PTC_00002_JPEG-XL_04.png,2,4,4,1.63494847898738,40.622254,0.9462472377823,0.990711511829012,0.987960022371729,89.483154,71.16225226,47.9193186641663,9.97855211412781,9.4632,1.4600424884167000,1.885231586989810,1.7504235331830500,1.9205301016464100,1.633772605079870,1.7626976038370200,2.0310935656230300,1.5778281982332300,1.6980903458472200
PTC_00002_JPEG-XL_05.png,2,4,5,2.0985417527455,39.87918,0.937854759396108,0.988652219992706,0.984675515726371,87.987676,67.14410947,46.6090455976643,9.97155197710019,9.335,1.6264711700133800,2.1638542402515900,2.0730226762680400,2.321630447398890,1.91486191499236,2.090404900803020,2.2602839509621700,1.8910762475944100,2.109472478843740
PTC_00002_JPEG-XL_06.png,2,4,6,2.57450787999225,39.223668,0.929591351033033,0.986578488610454,0.981185005118989,86.505054,63.77181467,44.9452428808538,9.96437345717403,9.2079,1.7775794235056600,2.4363567420126100,2.388775693301660,2.728135523682930,2.1487300519694600,2.404849303894620,2.5756792868962300,2.1845602725601900,2.5183463294288200
PTC_00002_JPEG-XL_07.png,2,4,7,2.91203050047364,38.703724,0.92164225967214,0.984335195815786,0.977229237813039,85.017906,59.77225764,43.2215271437514,9.95584106009292,9.0784,1.9001959807746200,2.6969867699970000,2.7219194858804500,3.1697760710836100,2.42401514417261,2.7117201515468000,2.932448323933490,2.506968015836130,2.935818163042240
PTC_00002_JPEG-XL_08.png,2,4,8,3.27692591004803,38.444915,0.918510460733665,0.983741343665756,0.976016736115117,84.699798,56.27075291,42.6098070831621,9.95386440160763,9.0216,1.9621169514626700,2.7993006802735800,2.808830369499790,3.301750704385250,2.6633795344924500,2.7763886481782400,3.066667985774080,2.578350944777650,3.1191721489509500
PTC_00002_JPEG-XL_09.png,2,4,9,3.52435255621151,38.185352,0.914288150226963,0.982431747216131,0.973583886171353,84.132506,54.16310358,42.1714485731875,9.94862539282235,8.9495,2.0247999738717000,2.936931990458350,2.9987817178582900,3.562357866387960,2.806790808389460,2.8909334479020300,3.165360144495910,2.7624347977836800,3.352113153965640
PTC_00002_JPEG-XL_10.png,2,4,10,3.73267470610509,37.970406,0.910810949134169,0.981307570455104,0.971587360943323,83.240667,52.38195637,41.7254827739602,9.9437460839767,8.8959,2.0771437891738200,3.0500209978377600,3.1600863459801700,3.7724011434949600,2.9276207227149800,3.0691029849454300,3.267943153423170,2.927901002798570,3.5254193094620600
PTC_00002_VVC_01.png,2,5,1,0.0138151131171872,49.460384,0.993108517517475,0.999136604866584,0.999142026560669,95.186444,92.38882912,67.9667796627462,9.99878776386401,9.9524,0.025644710461152600,0.2677861270879540,0.23530238155793200,0.24067233951619600,0.056679854989655300,0.3164731135037630,0.18515296111789500,0.2500485675967100,0.145926859472846
PTC_00002_VVC_02.png,2,5,2,0.23071274886827,46.634255,0.984911792003317,0.997885951499343,0.997736383999254,94.271495,88.51612179,61.1021756165632,9.99629598243092,9.8622,0.3422925889054630,0.5638093506203730,0.5013469799562050,0.5160754834232810,0.3689223015714960,0.5894742986852900,0.525187371828762,0.5117302333359910,0.42830496579867700
PTC_00002_VVC_03.png,2,5,3,0.682225859224794,44.888942,0.97713836841446,0.996492744854287,0.995945529069139,93.454528,84.83628856,57.1654547522293,9.99297536371759,9.7572,0.6183436114580750,0.8367527560434550,0.7688645665543830,0.8161089639300440,0.6479448274427400,0.8113473129254840,0.8398753279839870,0.771350011122767,0.7602157288317270
PTC_00002_VVC_04.png,2,5,4,1.18563882287662,43.716076,0.970292228004484,0.995086888459523,0.993976210462749,92.440696,81.48735717,54.3802031518599,9.98916861400727,9.6531,0.8283959917806390,1.073207544444930,1.0221302969167600,1.1141393881866800,0.895073286331936,1.06998393169802,1.1265125033549700,1.0181876085922800,1.0911846580405300
